#汉字	频率	累计频率(%)	拼音
雒	160	99.93112546	luo4
觞	160	99.93120815	shang1
钒	159	99.93129032	fan2
饫	159	99.93137248	yu4
阒	159	99.93145465	qu4
槎	159	99.93153682	cha2
鸩	159	99.93161899	zhen4
舂	159	99.93170116	chong1
谠	158	99.93178281	dang3
阡	158	99.93186446	qian1
莒	158	99.93194612	ju3
萸	158	99.93202777	yu2
妗	158	99.93210942	jin4
稔	158	99.93219107	ren3
穰	158	99.93227272	rang2
蚧	158	99.93235438	jie4
餍	158	99.93243603	yan4
谯	157	99.93251716	qiao2/qiao4
芗	157	99.9325983	xiang1
菸	157	99.93267943	yan1
葩	157	99.93276057	pa1
踔	157	99.9328417	chuo1
厣	156	99.93292232	yan3
佻	156	99.93300294	tiao1
嘌	156	99.93308356	piao4
饩	156	99.93316418	xi4
钏	156	99.9332448	chuan4
蠓	156	99.93332542	meng3
黩	156	99.93340603	du2
倨	156	99.93348665	ju4
腸	156	99.93356727	chang2
缬	155	99.93364737	xie2
殚	155	99.93372747	dan1
钿	155	99.93380758	dian4/tian2
鎏	155	99.93388768	liu2
恁	155	99.93396778	ren4/nin2
藿	155	99.93404788	huo4
囟	154	99.93412747	xin4
鄣	154	99.93420705	zhang1
呋	154	99.93428664	fu1
婺	154	99.93436622	wu4
绱	154	99.93444581	shang4
瓯	154	99.93452539	ou1
旃	154	99.93460498	zhan1
锶	154	99.93468456	si1
酩	154	99.93476415	ming3
恹	153	99.93484321	yan1
逶	153	99.93492228	wei1
缦	153	99.93500135	man4
鸹	153	99.93508042	gua1
螟	152	99.93515897	ming2
菟	152	99.93523752	tu4/tu2
阗	152	99.93531607	tian2
濉	152	99.93539462	sui1
篑	152	99.93547317	kui4
醪	152	99.93555173	lao2
鲛	152	99.93563028	jiao1
讦	152	99.93570883	jie2
媪	152	99.93578738	ao3
邬	152	99.93586593	wu1
殇	152	99.93594448	shang1
鄯	151	99.93602252	shan4
芡	151	99.93610055	qian4
嫠	151	99.93617859	li2
肼	151	99.93625662	jing3
峤	151	99.93633466	jiao4/qiao2
矽	150	99.93641217	xi1
讧	150	99.93648969	hong4
掼	150	99.93656721	guan4
焖	150	99.93664473	men4
愆	150	99.93672224	qian1
聩	150	99.93679976	kui4
岘	150	99.93687728	xian4
靛	149	99.93695428	dian4
菖	149	99.93703128	chang1
卟	149	99.93710828	bu3
姒	149	99.93718528	si4
杷	149	99.93726228	pa2
砉	149	99.93733929	hua1
袢	149	99.93741629	pan4
蚋	149	99.93749329	rui4
笳	149	99.93757029	jia1
挈	149	99.93764729	qie4
關	149	99.93772429	guan1
踽	148	99.93780077	ju3
黾	148	99.93787726	min3/mian3
麼	148	99.93795374	ma2
侩	147	99.93802971	kuai4
凫	147	99.93810568	fu2
诔	147	99.93818165	lei3
郯	147	99.93825761	tan2
韪	147	99.93833358	wei3
挲	147	99.93840955	suo1
笪	147	99.93848552	da2
鼋	147	99.93856148	yuan2
莜	147	99.93863745	you2
風	147	99.93871342	feng1
菅	146	99.93878887	jian1
嵊	146	99.93886432	sheng4
裢	146	99.93893977	lian2
趿	146	99.93901522	ta1
箸	146	99.93909067	zhu4
莴	145	99.9391656	wo1
莠	145	99.93924054	you3
阌	145	99.93931547	wen2
旯	145	99.93939041	la2
圜	145	99.93946534	huan2/yuan2
涪	145	99.93954027	fu2
赍	145	99.93961521	ji1
柞	144	99.93968962	zuo4/zha4
嗍	144	99.93976404	suo1
囵	144	99.93983846	lun2
榧	144	99.93991288	fei3
裰	144	99.93998729	duo1
笾	144	99.94006171	bian1
簟	144	99.94013613	dian4
跎	144	99.94021054	tuo2
巽	144	99.94028496	xun4
曷	144	99.94035938	he2
逖	143	99.94043328	ti4
骓	143	99.94050718	zhui1
绔	143	99.94058108	ku4
枋	143	99.94065498	fang1
镒	143	99.94072888	yi4
魃	143	99.94080278	ba2
餮	143	99.94087668	tie4
讵	143	99.94095058	ju4
乜	142	99.94102396	mie1/nie4
鄢	142	99.94109735	yan1
瑭	142	99.94117073	tang2
踅	142	99.94124411	chi4/xue2
馓	141	99.94131698	san3
蟛	141	99.94138985	peng2
鳟	141	99.94146271	zun1
荛	141	99.94153558	rao2
菬	141	99.94160845	qiao2
忪	140	99.9416808	zhong1/song1
阍	140	99.94175315	hun1
姹	140	99.9418255	cha4
纰	140	99.94189785	pi1
桉	140	99.9419702	an1
氪	140	99.94204255	ke4
氘	140	99.9421149	dao1
垅	139	99.94218673	long3
郃	139	99.94225856	xia2
汊	139	99.9423304	cha4
娉	139	99.94240223	ping1
纡	139	99.94247406	yu1
缟	139	99.9425459	gao3
旮	139	99.94261773	ga1
镢	139	99.94268956	jue2
傈	139	99.9427614	li4
堋	138	99.94283271	peng2
蔺	138	99.94290403	lin4
庥	138	99.94297534	xiu1
枥	138	99.94304666	li4
腭	138	99.94311798	e4
鹕	138	99.94318929	hu2
笮	138	99.94326061	ze2
髂	138	99.94333193	qia4
魍	138	99.94340324	wang3
缁	138	99.94347456	zi1
槊	138	99.94354588	shuo4
跞	138	99.94361719	li4
醚	137	99.94368799	mi2
吒	137	99.94375879	zha4
枳	137	99.94382959	zhi3
搿	137	99.94390039	ge2
鹧	137	99.94397119	zhe4
蜍	137	99.94404199	chu2
舻	137	99.94411279	lu2
鏊	137	99.94418359	ao4
禳	137	99.94425439	rang2
蒺	136	99.94432467	ji2
钹	136	99.94439495	bo2
蜢	136	99.94446524	meng3
鬻	136	99.94453552	yu4
珩	136	99.9446058	heng2
卮	135	99.94467557	zhi1
垭	135	99.94474533	ya4/ya1
苄	135	99.9448151	bian4
苕	135	99.94488487	tiao2
菀	135	99.94495463	wan3
骠	135	99.9450244	piao4/biao1
袷	135	99.94509416	jia2
跹	135	99.94516393	xian1
瘘	135	99.9452337	lou4
騔	135	99.94530346	ge2
論	135	99.94537323	lun4
磬	134	99.94544248	qing4
缶	134	99.94551173	fou3
笸	134	99.94558098	po3
鸷	134	99.94565022	zhi4
頭	134	99.94571947	tou2
芰	133	99.94578821	ji4
蕲	133	99.94585694	qi2
阆	133	99.94592567	lang2
纨	133	99.9459944	wan2
琮	133	99.94606314	cong2
牦	133	99.94613187	mao2
砩	133	99.9462006	fei4/fu2
蠲	133	99.94626933	juan1
锒	133	99.94633807	lang2
锕	133	99.9464068	a1
郓	133	99.94647553	yun4
妯	132	99.94654375	zhou2
驷	132	99.94661196	si4
鹩	132	99.94668018	liao2
舢	132	99.94674839	shan1
趸	132	99.94681661	dun3
證	132	99.94688482	zheng4
養	132	99.94695304	yang3
芫	131	99.94702074	yuan2
嗉	131	99.94708844	su4
蠊	131	99.94715614	lian2
笊	131	99.94722383	zhao4
莸	130	99.94729102	you2
饴	130	99.9473582	yi2
阃	130	99.94742538	kun3
浯	130	99.94749256	wu2
枇	130	99.94755975	pi2
焱	130	99.94762693	yan4
铆	129	99.94769359	mao3
擤	129	99.94776026	xing3
柢	129	99.94782692	di3
醢	129	99.94789359	hai3
呲	128	99.94795974	ci1
崾	128	99.94802589	yao3
溆	128	99.94809203	xu4
潴	128	99.94815818	zhu1
牖	128	99.94822433	you3
硪	128	99.94829048	wo4
碓	128	99.94835663	dui4
鹆	128	99.94842278	yu4
鬣	128	99.94848892	lie4
堀	128	99.94855507	ku1
帙	128	99.94862122	zhi4
雱	128	99.94868737	pang1
須	128	99.94875352	xu1
進	128	99.94881967	jin4
诎	127	99.9488853	qu1
獐	127	99.94895093	zhang1
桁	127	99.94901656	heng2
蛱	127	99.94908219	jia2
鳏	127	99.94914783	guan1
郴	127	99.94921346	chen1
幂	127	99.94927909	mi4
箝	127	99.94934472	qian2
僳	127	99.94941035	su4
疝	127	99.94947598	shan4
茴	126	99.9495411	hui2
揶	126	99.94960621	ye2
呦	126	99.94967133	you1
嗌	126	99.94973644	ai4
囹	126	99.94980156	ling2
螈	126	99.94986667	yuan2
脲	126	99.94993179	niao4
镊	125	99.94999639	nie4
锑	125	99.95006099	ti1
胨	125	99.95012558	dong4
膈	125	99.95019018	ge2
痼	125	99.95025478	gu4
鳊	125	99.95031938	bian1
赅	125	99.95038398	gai1
贽	125	99.95044857	zhi4
處	125	99.95051317	chu4
苤	124	99.95057725	pie3
峄	124	99.95064134	yi4
桡	124	99.95070542	rao2
雎	124	99.9507695	ju1
鲋	124	99.95083358	fu4
鞫	124	99.95089766	ju1
鼬	124	99.95096174	you4
獯	123	99.95102531	xun1
昀	123	99.95108887	yun2
痍	123	99.95115244	yi2
蟊	123	99.951216	mao2
鞴	123	99.95127956	bei4
疖	123	99.95134313	jie2/jie1
熘	123	99.95140669	liu1
乇	122	99.95146974	tuo1
羸	122	99.95153279	lei2
嵴	122	99.95159584	ji2
栀	122	99.95165888	zhi1
槲	122	99.95172193	hu2
炝	122	99.95178498	qiang4
炷	122	99.95184803	zhu4
硐	122	99.95191108	dong4
锸	122	99.95197412	cha1
鹂	122	99.95203717	li2
裾	122	99.95210022	ju1
侪	122	99.95216327	chai2
診	122	99.95222632	zhen3
調	122	99.95228936	diao4
珐	121	99.95235189	fa4
縯	121	99.95241442	yin3
哔	121	99.95247696	bi4
屙	121	99.95253949	e1
旆	121	99.95260202	pei4
佰	121	99.95266455	bai3
僦	121	99.95272708	jiu4
牯	121	99.95278961	gu3
钪	121	99.95285214	kang4
掾	121	99.95291467	yuan4
針	121	99.9529772	zhen1
仟	120	99.95303922	qian1
圮	120	99.95310123	pi3
芟	120	99.95316325	shan1
崃	120	99.95322526	lai2
廪	120	99.95328727	lin3
擘	120	99.95334929	bo4
笱	120	99.9534113	gou3
跗	120	99.95347332	fu1
鲅	120	99.95353533	ba4
硷	119	99.95359683	jian3
苎	119	99.95365833	zhu4
匏	119	99.95371982	pao2
嗾	119	99.95378132	sou3
圄	119	99.95384282	yu3
彀	119	99.95390432	gou4
粳	118	99.9539653	jing1
卣	118	99.95402628	you3
勐	118	99.95408726	meng3
掴	118	99.95414824	guo2
涑	118	99.95420922	su4
浞	118	99.9542702	zhuo2
玳	118	99.95433118	dai4
愍	118	99.95439216	min3
畛	118	99.95445314	zhen3
赧	118	99.95451412	nan3
貉	117	99.95457459	hao2/he2/mo4
擀	117	99.95463505	gan3
湫	117	99.95469551	jiao3/qiu1
逦	117	99.95475598	li3
椴	117	99.95481644	duan4
铄	117	99.95487691	shuo4
箧	117	99.95493737	qie4
刖	117	99.95499783	yue4
鲮	117	99.9550583	ling2
訇	116	99.95511824	hong1
茱	116	99.95517819	zhu1
啖	116	99.95523814	dan4
悭	116	99.95529809	qian1
愀	116	99.95535803	qiao3
朐	116	99.95541798	qu2
畈	116	99.95547793	fan4
鹨	116	99.95553787	liu4
蛘	116	99.95559782	yang2
佶	115	99.95565725	ji2
缃	115	99.95571668	xiang1
晟	115	99.95577611	sheng4
鲱	115	99.95583554	fei1
凼	115	99.95589497	dang4
苴	115	99.9559544	ju1
颛	115	99.95601383	zhuan1
厍	114	99.95607275	she4
匚	114	99.95613166	fang1/qu1
徉	114	99.95619057	yang2
洙	114	99.95624949	zhu1
氡	114	99.9563084	dong1
胗	114	99.95636731	zhen1
癯	114	99.95642623	qu2
鞒	114	99.95648514	qiao2
锆	114	99.95654405	gao4
佤	114	99.95660297	wa3
錢	114	99.95666188	qian2
飲	114	99.9567208	yin3
細	114	99.95677971	xi4
勰	113	99.95683811	xie2
钺	113	99.9568965	yue4
繇	113	99.9569549	yao2/you2/zhou4
螭	113	99.9570133	chi1
嵬	112	99.95707118	wei2
轸	112	99.95712906	zhen3
肟	112	99.95718694	wo4
肫	112	99.95724482	zhun1
邨	112	99.9573027	cun1
瘿	112	99.95736058	ying3
仞	111	99.95741794	ren4
奁	111	99.9574753	lian2
宄	111	99.95753266	gui3
轳	111	99.95759003	lu2
熳	111	99.95764739	man4
睇	111	99.95770475	di4
钼	111	99.95776212	mu4
蝼	111	99.95781948	lou2
跆	111	99.95787684	tai2
樗	111	99.95793421	chu1
鲰	111	99.95799157	zou1
節	111	99.95804893	jie1
诶	110	99.95810578	ei1
薜	110	99.95816263	bi4
铧	110	99.95821947	hua2
裥	110	99.95827632	jian3
榇	110	99.95833316	chen4
馃	110	99.95839001	guo3
術	110	99.95844686	shu4
蹚	109	99.95850319	tang1
怄	109	99.95855952	ou4
寤	109	99.95861585	wu4
缗	109	99.95867218	min2
硗	109	99.95872851	qiao1
碡	109	99.95878484	du2/zhou2
矬	109	99.95884116	cuo2
鸱	109	99.95889749	chi1
虺	109	99.95895382	hui1/hui3
糅	109	99.95901015	rou2
雠	109	99.95906648	chou2
帑	109	99.95912281	tang3
镧	109	99.95917914	lan2
埙	108	99.95923496	xun1
啁	108	99.95929077	zhou1
悒	108	99.95934658	yi4
犍	108	99.95940239	jian1
硌	108	99.95945821	ge4
锩	108	99.95951402	juan4/juan3
虿	108	99.95956983	chai4
蛑	108	99.95962564	mou2
艉	108	99.95968146	wei3
钅	108	99.95973727	jin1
咴	107	99.95979257	hui1
筮	107	99.95984786	shi4
艏	107	99.95990316	shou3
糁	107	99.95995845	san3/shen1
鼍	107	99.96001375	tuo2
肄	107	99.96006905	yi4
籴	106	99.96012383	di2
骜	106	99.9601786	ao4
砻	106	99.96023338	long2
蜮	106	99.96028816	yu4
龀	106	99.96034294	chen4
黢	106	99.96039772	qu1
劢	106	99.9604525	mai4
腫	105	99.96050676	zhong3
耪	105	99.96056103	pang3
鬯	105	99.96061529	chang4
畚	105	99.96066955	ben3
觳	105	99.96072381	hu2
稞	105	99.96077808	ke1
鹁	105	99.96083234	bo2
鲲	105	99.9608866	kun1
稱	105	99.96094086	cheng1
捌	104	99.96099461	ba1
菔	104	99.96104835	fu2
獬	104	99.9611021	xie4
柘	104	99.96115585	zhe4
娆	104	99.96120959	rao2/rao3
篪	104	99.96126334	chi2
鲀	104	99.96131708	tun2
谰	103	99.96137031	lan2
孬	103	99.96142354	nao1
伥	103	99.96147677	chang1
谇	103	99.96153	sui4
鄄	103	99.96158323	juan4
狎	103	99.96163646	xia2
闫	103	99.96168968	yan2
滟	103	99.96174291	yan4
齑	103	99.96179614	ji1
遒	103	99.96184937	qiu2
磔	103	99.9619026	zhe2
聃	103	99.96195583	dan1
綦	103	99.96200906	qi2
鲡	103	99.96206229	li2
蔻	102	99.962115	kou4
泠	102	99.96216771	ling2
砗	102	99.96222042	che1
钕	102	99.96227313	nu:3/nv3
镫	102	99.96232585	deng4
菹	101	99.96237804	zu1
胂	101	99.96243024	shen4
煅	101	99.96248243	duan4
煸	101	99.96253463	bian1
螯	101	99.96258682	ao2
躅	101	99.96263902	zhu2
鲠	101	99.96269121	geng3
佥	101	99.96274341	qian1
罘	101	99.9627956	fu2
嶝	101	99.9628478	deng4
適	101	99.9629	shi4
坨	100	99.96295167	tuo2
菽	100	99.96300335	shu1
哞	100	99.96305503	mou1
徜	100	99.96310671	chang2
慊	100	99.96315839	qian4/qie4
洳	100	99.96321007	ru4
渑	100	99.96326174	sheng2/mian3
灞	100	99.96331342	ba4
盍	100	99.9633651	he2
钋	100	99.96341678	po1
鸫	100	99.96346846	dong1
踯	100	99.96352014	zhi2
縻	100	99.96357182	mi2
萘	100	99.96362349	nai4
褫	100	99.96367517	chi3
羰	100	99.96372685	tang1
腦	100	99.96377853	nao3
俅	99	99.96382969	qiu2
芤	99	99.96388085	kou1
隳	99	99.96393202	hui1
洮	99	99.96398318	tao2
胼	99	99.96403434	pian2
罴	99	99.9640855	pi2
镛	99	99.96413666	yong1
怛	99	99.96418782	da2
芊	98	99.96423847	qian1
啉	98	99.96428911	lin2
噌	98	99.96433976	ceng1/cheng1
嫱	98	99.9643904	qiang2
绲	98	99.96444105	gun3
膻	98	99.96449169	shan1
焐	98	99.96454234	wu4
裡	98	99.96459298	li3
葎	97	99.96464311	lv4
亓	97	99.96469324	qi2
倮	97	99.96474337	luo3
莼	97	99.9647935	chun2
蘅	97	99.96484362	heng2
嘞	97	99.96489375	lei
缒	97	99.96494388	zhui4
镆	97	99.96499401	mo4
網	97	99.96504414	wang3
伧	96	99.96509375	cang1
荏	96	99.96514336	ren3
唳	96	99.96519297	li4
檩	96	99.96524258	lin3
鸶	96	99.96529219	si1
蚬	96	99.9653418	xian3
骱	96	99.96539142	xie4/jie4
蘖	96	99.96544103	nie4
澍	96	99.96549064	shu4
韫	96	99.96554025	yun4
颎	96	99.96558986	jiong3
嘏	95	99.96563896	gu3/jia3
垡	95	99.96568805	fa2
腚	95	99.96573715	ding4
焯	95	99.96578624	chao1
繻	95	99.96583533	xu1
怙	95	99.96588443	hu4
羧	95	99.96593352	suo1
鼙	95	99.96598262	pi2
倥	94	99.9660312	kong1/kong3
亳	94	99.96607977	bo2
艽	94	99.96612835	jiao1
荠	94	99.96617693	ji4/qi2
昴	94	99.96622551	mao3
舨	94	99.96627409	ban3
魈	94	99.96632266	xiao1
醣	94	99.96637124	tang2
枵	94	99.96641982	xiao1
粜	94	99.9664684	tiao4
甙	93	99.96651646	dai4
珲	93	99.96656452	hun2/hui1
杓	93	99.96661258	biao1/shao2
楸	93	99.96666064	qiu1
楦	93	99.9667087	xuan4
疃	93	99.96675676	tuan3
蛏	93	99.96680482	cheng1
蠛	93	99.96685288	mie4
髌	93	99.96690095	bin4
茔	93	99.96694901	ying2
臨	93	99.96699707	lin2
诼	92	99.96704461	zhuo2
嬖	92	99.96709216	bi4
耒	92	99.9671397	lei3
蜣	92	99.96718724	qiang1
笄	92	99.96723479	ji1
跣	92	99.96728233	xian3
钣	92	99.96732988	ban3
戆	91	99.9673769	zhuang4/gang4
蜉	91	99.96742393	fu2
喾	91	99.96747096	ku4
铍	91	99.96751799	pi2
陉	90	99.9675645	xing2
薹	90	99.96761101	tai2
肷	90	99.96765752	qian3
岵	90	99.96770403	hu4
瓴	90	99.96775054	ling2
荽	89	99.96779653	sui1
怫	89	99.96784253	fei4/fu2
钭	89	99.96788852	tou3
窀	89	99.96793452	zhun1
缯	89	99.96798051	zeng1/zeng4
倬	88	99.96802599	zhuo1
摭	88	99.96807146	zhi2
帔	88	99.96811694	pei4
楝	88	99.96816242	lian4
痱	88	99.9682079	fei4
蚶	88	99.96825337	han1
螬	88	99.96829885	cao2
髑	88	99.96834433	du2
紅	88	99.9683898	hong2
鼗	87	99.96843476	tao2
狷	87	99.96847972	juan4
殛	87	99.96852468	ji2
裉	87	99.96856964	ken4
粝	87	99.96861461	li4
萋	87	99.96865957	qi1
葭	87	99.96870453	jia1
衽	87	99.96874949	ren4
鳢	87	99.96879445	li3
傧	86	99.96883889	bin1
喁	86	99.96888333	yong2
嫘	86	99.96892778	lei2
罟	86	99.96897222	gu3
钌	86	99.96901666	liao3
裼	86	99.96906111	ti4
愦	86	99.96910555	kui4
蝽	86	99.96914999	chun1
雖	86	99.96919444	sui1
锗	85	99.96923836	zhe3
衿	85	99.96928229	jin1
粢	85	99.96932622	zi1
醵	85	99.96937015	ju4
跫	85	99.96941407	qiong2
鐾	85	99.969458	bei4
廛	85	99.96950193	chan2
墉	85	99.96954585	yong1
哌	85	99.96958978	pai4
輕	85	99.96963371	qing1
扦	84	99.96967712	qian1
堇	84	99.96972053	jin3
婧	84	99.96976394	jing4
暌	84	99.96980735	kui2
罱	84	99.96985076	lan3
镞	84	99.96989417	zu2
蹰	84	99.96993758	chu2
陟	84	99.96998099	zhi4
鳔	84	99.9700244	biao4
脘	84	99.97006781	wan3
臟	84	99.97011122	zang4
岿	83	99.97015411	kui1
侔	83	99.970197	mou2
郾	83	99.97023989	yan3
唿	83	99.97028279	hu1
砹	83	99.97032568	ai4
疴	83	99.97036857	ke1
麸	83	99.97041147	fu1
薨	83	99.97045436	hong1
綝	83	99.97049725	chen1
滁	82	99.97053963	chu2
偾	82	99.97058201	fen4
拊	82	99.97062438	fu3
撺	82	99.97066676	cuan1
呒	82	99.97070914	fu3/mu2
狯	82	99.97075151	kuai4
猢	82	99.97079389	hu2
椁	82	99.97083626	guo3
榱	82	99.97087864	cui1
罾	82	99.97092102	zeng1
铳	82	99.97096339	chong4
裎	82	99.97100577	cheng2
鳚	82	99.97104815	wei4
眦	82	99.97109052	zi4
璎	82	99.9711329	ying1
認	82	99.97117528	ren4
崞	81	99.97121714	guo1
缇	81	99.97125899	ti2
蝣	81	99.97130085	you2
萑	80	99.9713422	huan2
狲	80	99.97138354	sun1
缱	80	99.97142488	qian3
晷	80	99.97146623	gui3
冼	80	99.97150757	xian3
痧	80	99.97154891	sha1
統	80	99.97159025	tong3
蕖	79	99.97163108	qu2
狍	79	99.97167191	pao2
憷	79	99.97171273	chu4
锛	79	99.97175356	ben1
窨	79	99.97179438	xun1/yin4
袼	79	99.97183521	ge1
帏	79	99.97187604	wei2
儋	79	99.97191686	dan1
绨	79	99.97195769	ti2
疠	79	99.97199851	li4
蘩	78	99.97203882	fan2
嵝	78	99.97207913	lou3
庀	78	99.97211944	pi3
汜	78	99.97215975	si4
炅	78	99.97220006	gui4
煳	78	99.97224037	hu2
泶	78	99.97228068	xue2
瓠	78	99.97232099	hu4
窳	78	99.9723613	yu3
虮	78	99.97240161	ji3
蚰	78	99.97244192	you2
邰	78	99.97248223	tai2
苊	77	99.97252202	e4
砀	77	99.97256181	dang4
捩	77	99.9726016	lie4
蹉	77	99.9726414	cuo1
莪	77	99.97268119	e2
螽	77	99.97272098	zhong1
覺	77	99.97276077	jiao4
蘼	76	99.97280005	mi2
槔	76	99.97283932	gao1
曛	76	99.9728786	xun1
蛲	76	99.97291788	nao2
鹾	76	99.97295715	cuo2
隹	76	99.97299643	zhui1
犸	76	99.9730357	ma3
衄	76	99.97307498	nu:4/nv4
觀	76	99.97311425	guan1
轉	76	99.97315353	zhuan3
銎	75	99.97319229	qiong1/qiong2
泫	75	99.97323105	xuan4
玢	75	99.97326981	fen1/bin1
辊	75	99.97330856	gun3
瞋	75	99.97334732	tian2
墀	75	99.97338608	chi2
酐	75	99.97342484	gan1
隱	75	99.9734636	yin3
堞	74	99.97350184	die2
尥	74	99.97354008	liao4
嚯	74	99.97357833	huo4
猗	74	99.97361657	yi1
逑	74	99.97365481	qiu2
逯	74	99.97369305	lu4
硖	74	99.97373129	xia2
噻	74	99.97376954	sai1
嵛	74	99.97380778	yu2
畀	74	99.97384602	bi4
運	74	99.97388426	yun4
鲃	74	99.97392251	ba1
偬	73	99.97396023	zong3
鄞	73	99.97399796	yin2
呖	73	99.97403568	li4
溧	73	99.97407341	li4
嬲	73	99.97411113	niao3
肭	73	99.97414886	na4
鹈	73	99.97418658	ti2
鹱	73	99.97422431	hu4
窭	73	99.97426203	ju4
黧	73	99.97429976	li2
谵	73	99.97433748	zhan1
沆	73	99.97437521	hang4
嫒	73	99.97441293	ai4
塬	73	99.97445066	yuan2
缣	73	99.97448839	jian1
篯	73	99.97452611	jian1
酃	72	99.97456332	ling2
喱	72	99.97460053	li2
泔	72	99.97463774	gan1
溘	72	99.97467494	ke4
迕	72	99.97471215	wu3
肀	72	99.97474936	yu4
秫	72	99.97478657	shu2
裣	72	99.97482378	lian3
铋	72	99.97486099	bi4
蒌	72	99.9748982	lou2
曩	72	99.9749354	nang3
赀	72	99.97497261	zi1
箪	72	99.97500982	dan1
朊	72	99.97504703	ruan3
鳙	72	99.97508424	yong1
仫	72	99.97512145	mu4
钎	71	99.97515814	qian1
芑	71	99.97519483	qi3
胙	71	99.97523152	zuo4
盱	71	99.97526821	xu1
糇	71	99.97530491	hou2
挹	71	99.9753416	yi4
捭	71	99.97537829	bai3/bai4
悱	71	99.97541498	fei3
鬟	71	99.97545167	huan2
緩	71	99.97548836	huan3
請	71	99.97552506	qing3
崤	70	99.97556123	yao2/xiao2
澶	70	99.97559741	chan2
甾	70	99.97563358	zai1
欹	70	99.97566976	yi1
瞽	70	99.97570593	gu3
钇	70	99.97574211	yi3
鹪	70	99.97577828	jiao1
鞔	70	99.97581446	man2
缡	70	99.97585063	li2
铯	70	99.97588681	se4
鲚	70	99.97592298	ji4
組	70	99.97595916	zu3
嘬	69	99.97599481	chuai4/zuo1
庹	69	99.97603047	tuo3
渖	69	99.97606613	shen3
湔	69	99.97610179	jian1
玎	69	99.97613745	ding1
锜	69	99.9761731	yi3
锊	69	99.97620876	lue4
舾	69	99.97624442	xi1
籼	69	99.97628008	xian1
阊	69	99.97631574	chang1
祕	69	99.9763514	bi4
猊	69	99.97638705	ni2
燹	69	99.97642271	xian3
葑	68	99.97645785	feng1
蓼	68	99.97649299	liao3/lu4
幛	68	99.97652814	zhang4
岣	68	99.97656328	gou3
浼	68	99.97659842	mei3
甯	68	99.97663356	ning2
瑷	68	99.9766687	ai4
敫	68	99.97670384	jiao3
钔	68	99.97673898	men2
钫	68	99.97677413	fang1
锼	68	99.97680927	sou1
锿	68	99.97684441	ai1
癔	68	99.97687955	yi4
穸	68	99.97691469	xi1
褊	68	99.97694983	bian3
蚍	68	99.97698497	pi2
篦	68	99.97702012	bi4
麇	68	99.97705526	1-Jun
樘	68	99.9770904	tang2
钯	68	99.97712554	ba3
禇	68	99.97716068	chu3
铒	68	99.97719582	er3
續	68	99.97723096	xu4
莩	67	99.97726559	fu2/piao3
嵯	67	99.97730021	cuo2
逭	67	99.97733484	huan4
遄	67	99.97736946	chuan2
戗	67	99.97740409	qiang1
睃	67	99.97743871	suo1
鮈	67	99.97747334	ju1
瀣	67	99.97750796	xie4
皴	67	99.97754259	cun1
泮	67	99.97757721	pan4
轫	67	99.97761183	ren4
褰	66	99.97764594	qian1
炱	66	99.97768005	tai2
醍	66	99.97771416	ti2
锱	66	99.97774827	zi1
篁	66	99.97778237	huang2
葚	66	99.97781648	ren4/shen4
難	66	99.97785059	nan2
矇	65	99.97788418	meng3
驽	65	99.97791777	nu2
辚	65	99.97795136	lin2
睥	65	99.97798495	bi4/pi4
鸺	65	99.97801854	xiu1
筇	65	99.97805214	qiong2
戥	65	99.97808573	deng3
髀	65	99.97811932	bi4
驺	65	99.97815291	zou1
頸	65	99.9781865	jing3
哙	64	99.97821957	kuai4
濞	64	99.97825265	bi4
逄	64	99.97828572	pang2
桤	64	99.9783188	qi1
攵	64	99.97835187	fan3
炻	64	99.97838495	shi2
磙	64	99.97841802	gun3
疳	64	99.97845109	gan1
醭	64	99.97848417	bu2
鳇	64	99.97851724	huang2
鹮	64	99.97855032	huan2
迓	64	99.97858339	ya4
眇	64	99.97861646	miao3
楮	64	99.97864954	chu3
砜	64	99.97868261	feng1
謝	64	99.97871569	xie4
離	64	99.97874876	li2
約	63	99.97878132	yue1
菘	63	99.97881388	song1
馇	63	99.97884643	zha
栌	63	99.97887899	lu2
醐	63	99.97891155	hu2
唢	63	99.97894411	suo3
獍	63	99.97897666	jing4
殳	63	99.97900922	shu1
仡	63	99.97904178	yi4
軟	63	99.97907434	ruan3
刿	62	99.97910638	gui4
葜	62	99.97913842	qia1
薅	62	99.97917046	hao1
湓	62	99.9792025	pen2
搴	62	99.97923454	qian1
尕	62	99.97926658	ga3
磴	62	99.97929862	deng4
锝	62	99.97933066	de2
镅	62	99.9793627	mei2
艚	62	99.97939474	cao2
殄	62	99.97942678	tian3
暝	62	99.97945882	ming2
祢	62	99.97949087	mi2
豉	62	99.97952291	chi3
垴	62	99.97955495	nao3
維	62	99.97958699	wei2
瓿	61	99.97961851	bu4
煺	61	99.97965004	tui4
蟥	61	99.97968156	huang2
蹀	61	99.97971308	die2
